id,predict_prob
165,0.011075679947687832
166,0.004828825804626346
167,0.006180476865715708
168,0.029905091291641497
169,0.015758574512216284
170,0.011810055377080946
171,0.01389450209635329
172,0.015022024876134115
173,0.03997869233395735
174,0.005520230672944013
175,0.0006556353051040538
176,0.013190479428919898
177,0.03241009463342817
178,0.0054299216303767125
179,0.012358285500863604
180,0.021762069166311473
181,0.025331074362346037
182,0.017249296844281066
183,0.0010451497681863294
184,0.0006556353051040538
185,0.06805594095043287
186,0.029786120955094902
187,0.0007485145457622426
188,0.011068095216338494
189,0.02815152298228203
190,0.004465241778136382
191,0.7046263434485374
192,0.00043063605410929054
193,0.027929659809276374
194,0.0025979753188234804
195,0.06671800649327962
196,0.06659842256420012
197,0.018675659460305017
198,0.6834282723792832
199,0.04382722812341425
200,0.0006556353051040538
201,0.29883616796547374
202,0.00043063605410929054
203,0.01726147793902644
204,0.010289794567805126
205,0.005450728144095953
206,0.004695398143175539
207,0.6772720725695289
208,0.03521985858889495
209,0.00043063605410929054
210,0.010414685624461644
211,0.008569477755237977
212,0.01595003551898252
213,0.369409360913857
214,0.09788534679406741
215,0.0012235762537481187
216,0.006394278130263412
217,0.012646213722599673
218,0.0007485145457622426
219,0.5719889814988606
220,0.04155130187891985
221,0.6406525361214247
222,0.006374909750205754
223,0.01354479715991438
224,0.0025979753188234804
225,0.04701463300279232
226,0.005659436322421273
227,0.008205492939023309
228,0.00871434134359444
229,0.005185576621809271
230,0.4588522345534905
231,0.021765284222891864
232,0.012482381307787232
233,0.005306879997133488
234,0.01837739788404758
235,0.005306879997133488
236,0.05959047564685482
237,0.8138150572001465
238,0.007368100412420877
239,0.05210016379982494
240,0.01595003551898252
241,0.039009326520475715
242,0.005306879997133488
243,0.0006556353051040538
244,0.02676741096635959
245,0.026028359789401455
246,0.05163135897317225
247,0.001868879510648578
248,0.016690239964844242
249,0.03722587973615054
250,0.007632226832028963
251,0.030614621087369665
252,0.011692348790898763
253,0.02076425915968588
254,0.04477220952973202
255,0.013607907616682617
256,0.008634195965059373
257,0.027886799374706138
258,0.010681498791813437
259,0.0828849901570785
260,0.0031939744365016096
261,0.024663589919746567
262,0.010672436141670944
263,0.00417321928046146
264,0.3988163912300133
265,0.010946141440269654
266,0.013353480677720861
267,0.0031939744365016096
268,0.10087034633001112
269,0.20992859657005145
270,0.004695398143175539
271,0.06353547373211402
272,0.023092706644407324
273,0.00043063605410929054
274,0.019083354724714896
275,0.010778933136175013
276,0.005855887107508863
277,0.2776577775611412
278,0.0055630911852457875
279,0.01211952187683075
280,0.01665135084947675
281,0.012886799374706145
282,0.04462103676935121
283,0.06805594095043287
284,0.00417321928046146
285,0.33305867725093063
286,0.1301974890782681
287,0.04045172602638957
288,0.023756518382496088
289,0.007781599736039221
290,0.005307581623176783
291,0.012236874558936137
292,0.7472451754935112
293,0.01438978018597515
294,0.008439791861707622
295,0.037561999148988855
296,0.009970464185651264
297,0.021901153558547683
298,0.004766697700330883
299,0.7760088817213496
300,0.01372932098813254
301,0.013070351706419547
302,0.011849506806880976
303,0.01995210235667374
304,0.004981469372183201
305,0.010778933136175013
306,0.0007485145457622426
307,0.4915939397111003
308,0.001868879510648578
309,0.027153556678680087
310,0.7080806529214996
311,0.10704632769419323
312,0.0025979753188234804
313,0.004487057020250403
314,0.01928382797593647
315,0.02464585596315729
316,0.01930532770588057
317,0.013422107618103798
318,0.020087201949352932
319,0.8445905207690023
320,0.20819252952138104
321,0.002303169073929918
322,0.023350300853798592
323,0.0009049306376910241
324,0.06353292485537751
325,0.7118690425935577
326,0.0021211911988845474
327,0.19040452082124226
328,0.10634085017926947
329,0.36424827357182826
330,0.005089459685835641
331,0.2275516216544003
332,0.01377954347322912
333,0.019856188382040518
334,0.012481679681743936
335,0.029874732268173002
336,0.25279498838158476
337,0.04056218958976498
338,0.014178701666235097
339,0.2515304604415594
340,0.03053797911850447
341,0.2679514950283315
342,0.0019812938777462054
343,0.006994902781657757
344,0.00043063605410929054
345,0.3796375878472744
346,0.31922199661182543
347,0.39354745665366786
348,0.011536465060669748
349,0.00043063605410929054
350,0.010818812088181308
351,0.003069267003728647
352,0.023155396135664495
353,0.017540154747690745
354,0.013607602504460975
355,0.2807414168535986
356,0.01277096023975103
357,0.39381509777314505
358,0.004695398143175539
359,0.003928169073929918
360,0.008236932464701661
361,0.012508807096850184
362,0.021765284222891864
363,0.16094765432490007
364,0.003069267003728647
365,0.0026767847033065157
366,0.20857140874067048
367,0.004035560929960746
368,0.05057576144024471
369,0.0014645189217102129
370,0.004972178294313884
371,0.008082650961405093
372,0.4509749976262297
373,0.014919633726174886
374,0.004950045210373599
375,0.012407323233105306
376,0.020541585273825255
377,0.017568103676160973
378,0.01372932098813254
379,0.016529964923931068
380,0.0007485145457622426
381,0.03361074178283484
382,0.009894308005814883
383,0.00506182387198725
384,0.01715731880287348
385,0.005711895750116563
386,0.010778933136175013
387,0.006822507947544466
388,0.00659466001435389
389,0.045946590975759705
390,0.5303645371497534
391,0.03242873839775148
392,0.011534193641983253
393,0.0045043192096790195
394,0.0009049306376910241
395,0.3871410746352542
396,0.027991714002527895
397,0.005263939905705605
398,0.002303169073929918
399,0.28044750099894983
400,0.00043063605410929054
401,0.012449095436990987
402,0.01773154709098707
403,0.015766234552885543
404,0.6167373655352625
405,0.01396074983480678
406,0.002075780080401431
407,0.0048031503755111785
408,0.0015161644145049102
409,0.001868879510648578
410,0.0013742828522702282
411,0.004439049626936968
412,0.4638200763404799
413,0.004755455037503072
414,0.547899889981211
415,0.0017045189660875879
416,0.017011039559220148
417,0.4853185415306856
418,0.011647008770381197
419,0.012308771137345784
420,0.8736149280471683
421,0.00603857661826836
422,0.0013742828522702282
423,0.03390941501896584
424,0.030880405512628405
425,0.00810697696362201
426,0.009267945444333221
427,0.014044245366821133
428,0.014505476260285395
429,0.6912728027475366
430,0.0055669835922068775
431,0.005260162492024118
432,0.007742126631901425
433,0.020683202592208526
434,0.008262133584612573
435,0.0007485145457622426
436,0.0025979753188234804
437,0.48244128458203794
438,0.012481679681743936
439,0.004655481316253538
440,0.00796475496135101
441,0.012886799374706145
442,0.024395686722963064
443,0.02571594027186928
444,0.07848481301403783
445,0.6115864432317689
446,0.013053930168230398
447,0.024395686722963064
448,0.01875663127848516
449,0.37300667088226086
450,0.04966299053791518
451,0.017024575626357594
452,0.5268105873222134
453,0.3872496356902655
454,0.02098017692279933
455,0.6573908336185099
456,0.003069267003728647
457,0.02871030109541985
458,0.0841550581440937
459,0.08788960441530859
460,0.001868879510648578
461,0.011996958284269747
462,0.007210916376750821
463,0.009024658528366106
464,0.01803875730788262
465,0.5817563892717055
466,0.002303169073929918
467,0.010093832283448491
468,0.00697148947619236
469,0.19722998940728226
470,0.005019912887786777
471,0.017249296844281066
472,0.536705863260028
473,0.021641287249321586
474,0.3335125585637405
475,0.004454918838828446
476,0.0991107469561534
477,0.04755216019646002
478,0.10334960491383406
479,0.00043063605410929054
480,0.5962081031136388
481,0.021799875540784365
482,0.0006556353051040538
483,0.6991824359950296
484,0.27668459861399586
485,0.005824799027003498
486,0.007919041518690932
487,0.009377399824682902
488,0.3900221802379173
489,0.011536465060669748
490,0.011474006414428145
491,0.7363833534164924
492,0.7528618999640974
493,0.005336426921232755
494,0.008421203528618611
495,0.005283963237635727
496,0.0541578979322806
497,0.0052830136486848
498,0.003521055588853646
499,0.006360485648374533
500,0.010641565246926929
501,0.04079082264266092
502,0.009658304441444675
503,0.020425923334192544
504,0.00527651900386335
505,0.01930532770588057
506,0.15971631490787747
507,0.005407186131501216
508,0.006156976063626494
509,0.014869046622958824
510,0.31957550561483994
511,0.04199280914723446
512,0.5040057210515765
513,0.32086930459769847
514,0.08788960441530859
515,0.10308198477214316
516,0.27899608459594133
517,0.01570002923821501
518,0.0034948821431766823
519,0.0128960364832846
520,0.008069267003728649
521,0.002269224452517435
522,0.3518037756594971
523,0.0036131684129967474
524,0.001816249988208461
525,0.0006556353051040538
526,0.012481679681743936
527,0.017027038061355658
528,0.8252628806765877
529,0.007841612796386644
530,0.8753339480803431
531,0.006931460908534779
532,0.7299113654900791
533,0.7062413249212512
534,0.009753340525223971
535,0.32941842010523703
536,0.006347680064448285
537,0.007273890745890915
538,0.010581637346506127
539,0.002303169073929918
540,0.0017303608665536051
541,0.04322043595087154
542,0.0653416428451406
543,0.00043063605410929054
544,0.01285225985828262
545,0.7873332658339747
546,0.005148221833192308
547,0.006294940800684723
548,0.01274633473467564
549,0.004141362961459583
550,0.6391894495283944
551,0.6819141838429887
552,0.007480746562532619
553,0.006542683179935177
554,0.011895567778234861
555,0.0025979753188234804
556,0.007930617601120191
557,0.019125990098347145
558,0.011675692415876722
559,0.0017915786984501903
560,0.4682995647780621
561,0.01990678248564256
562,0.0006556353051040538
563,0.4040903160841192
564,0.045946590975759705
565,0.1774010320943233
566,0.013518140768084068
567,0.009318868264710548
568,0.009477696233511926
569,0.004142706111484138
570,0.008648189720576372
571,0.004758496586695947
572,0.005420331807665066
573,0.006943344202271312
574,0.6603221852392579
575,0.01092170539016922
576,0.0012173647251874499
577,0.03832139001927749
578,0.06747406292142695
579,0.01683058160011318
580,0.00566700809821298
581,0.011945168753373828
582,0.7352579006758349
583,0.7631737329992342
584,0.008624910661030615
585,0.00871434134359444
586,0.013953623728342985
587,0.18301273466156498
588,0.008069267003728649
589,0.45706620606943466
590,0.0012235762537481187
591,0.0034137526381522996
592,0.007597975318823481
593,0.7322178316672033
594,0.011236520574299724
595,0.41114770344642204
596,0.0024885957604071276
597,0.008702395150686486
598,0.011265165136615136
599,0.1089219463983198
600,0.009734018153892153
601,0.0006556353051040538
602,0.03687883889848309
603,0.011830915012184555
604,0.006889179123893796
605,0.0006556353051040538
606,0.0006556353051040538
607,0.0025979753188234804
608,0.004905152532598204
609,0.014282636754338168
610,0.003308859646306772
611,0.00933295240132801
612,0.013925298492720345
613,0.005324799027003498
614,0.035827566487805454
615,0.009475482366207103
616,0.586543196735022
617,0.024512190278006458
618,0.011574335769557178
619,0.015022024876134115
620,0.025240673038253166
621,0.3920401836928074
622,0.32084572893876356
623,0.005089459685835641
624,0.008205492939023309
625,0.649938334794071
626,0.009909184320515982
627,0.2942833158232234
628,0.2216459272333737
629,0.016868879510648586
630,0.011216649266999296
631,0.017169050212300255
632,0.007846546200510953
633,0.025618732475844837
634,0.03326762996974011
635,0.02769502645606811
636,0.33813594064244873
637,0.013053930168230398
638,0.012366818749596891
639,0.001868879510648578
640,0.005889189843548035
641,0.015318691409787623
642,0.0034824078620388724
643,0.0017385641076930506
644,0.5413286834959417
645,0.0006556353051040538
646,0.2651307651315647
647,0.0009049306376910241
648,0.41953100349798517
649,0.018190367113923266
650,0.555699773236264
651,0.3637642741870229
652,0.5175931420072485
653,0.002303169073929918
654,0.015892920809975543
655,0.0025979753188234804
656,0.002303169073929918
657,0.005699679377996564
658,0.08788960441530859
659,0.5171663466373405
660,0.40303943040852935
661,0.776554619678032
662,0.023164534921653858
663,0.07818262048809531
664,0.30844406507993744
665,0.048886805069143016
666,0.39980783921215673
667,0.012858539625669952
668,0.008069267003728649
669,0.010804423059826256
670,0.005488548027304366
671,0.31815364324926376
672,0.00928180314096658
673,0.004695398143175539
674,0.03138534186900681
675,0.009316179921971993
676,0.29918671182576656
677,0.037225827851806385
678,0.013707724269604173
679,0.08788960441530859
680,0.5587816157013978
681,0.0025979753188234804
682,0.7931606519614316
683,0.006090356332327186
684,0.01252542024588855
685,0.04751921085142786
686,0.1279457226370992
687,0.10550220315297847
688,0.7146639440898858
689,0.06820567613339593
690,0.5290020525428509
691,0.03718567502477498
692,0.006903455464251437
693,0.08058759007047506
694,0.295878116460638
695,0.004970641850902956
696,0.36610002931791114
697,0.013053930168230398
698,0.04240187804753896
699,0.0010451497681863294
700,0.20240768009000146
701,0.003069267003728647
702,0.008333114985332955
703,0.26705594848034864
704,0.7069455088097604
705,0.007407323233105303
706,0.005280180783907632
707,0.0033987316143939384
708,0.015331049253605466
709,0.008011403214768401
710,0.009730758211778393
711,0.014523658250579522
712,0.005229297575946844
713,0.006936604212342273
714,0.00430569231772313
715,0.01464248094064372
716,0.00580418325493661
717,0.010748514545762247
718,0.00042431297973334516
719,0.001868879510648578
720,0.001868879510648578
721,0.005676953179028526
722,0.5470703412001967
723,0.08593658467100981
724,0.6283916893351598
725,0.2258591169486177
726,0.01500581938887096
727,0.08420453977057109
728,0.017249296844281066
729,0.01728904312353508
730,0.016711447273503103
731,0.012954027709929181
732,0.0034824078620388724
733,0.026321686563824484
734,0.011236520574299724
735,0.13940401599809096
736,0.011574335769557178
737,0.023156255863047898
738,0.045946590975759705
739,0.0025979753188234804
740,0.8213325396211728
741,0.0031939744365016096
742,0.045946590975759705
743,0.23483999602435382
744,0.033849807485668446
745,0.002859212258615472
746,0.008180530935568784
747,0.5087865515578126
748,0.16392225589373158
749,0.0060802051355295485
750,0.15127013886269755
751,0.0038581262861694682
752,0.006428963682991646
753,0.0025979753188234804
754,0.0968071136762736
755,0.41023936293428165
756,0.37061295328234295
757,0.2050856986371667
758,0.01858114181011268
759,0.008082758891051341
760,0.0050016051724584365
761,0.013651278991095011
762,0.01695123839168735
763,0.005238953571375723
764,0.0025979753188234804
765,0.013430548456500041
766,0.0062098374807478905
767,0.009979251747112387
768,0.014973228354007358
769,0.005581626352775049
770,0.05451752170135775
771,0.003234204798680756
772,0.03058993717327875
773,0.7542613424789153
774,0.008069267003728649
775,0.0474864653308413
776,0.07340874855267183
777,0.012698325188131769
778,0.030197223396282377
779,0.01274633473467564
780,0.0025979753188234804
781,0.48448263872801645
782,0.014990763634662382
783,0.6562162144354703
784,0.16719594294462264
785,0.4007665894701051
786,0.0076476947881134695
787,0.46151260855008114
788,0.01578655017719383
789,0.024542968840141483
790,0.00043063605410929054
791,0.0006556353051040538
792,0.004462091439543734
793,0.0025979753188234804
794,0.0006556353051040538
795,0.00879963840541972
796,0.0014645189217102129
797,0.009840687313438163
798,0.011461799233621384
799,0.012515801907748082
800,0.07378985915747588
801,0.44306155463978103
802,0.001868879510648578
803,0.6652145999083018
804,0.0034349634984519096
805,0.27161548329040913
806,0.5832322147443019
807,0.6403083983414737
808,0.007651661354707876
809,0.13291724131149735
810,0.7690454671928977
811,0.025240673038253166
812,0.010909667835589302
813,0.01582059481498899
814,0.0013502494074594715
815,0.07337905842622963
816,0.6720537352578653
817,0.06656526800927597
818,0.17475328497504505
819,0.004443086864771856
820,0.043734564167982715
821,0.01048627338990747
822,0.17890902739046008
823,0.3247564933456096
824,0.5174761923734177
825,0.07473388415910784
826,0.06992834590782566
827,0.8727289543328733
828,0.017399010292508545
829,0.09983181946907421
830,0.005229297575946844
831,0.054118405361839
832,0.2955373661143134
833,0.12567729267189
834,0.021765284222891864
835,0.09440065098835765
836,0.003139315863595267
837,0.5644232848217903
838,0.035401720444161344
839,0.015709637225551548
840,0.06143465554954223
841,0.06929374644235774
842,0.012394531179572616
843,0.017249296844281066
844,0.17720789842483475
845,0.022606325655581534
846,0.006234760554920793
847,0.04263039128788957
848,0.010815277369216955
849,0.14287066884162
850,0.007499142360101208
851,0.055842961563322004
852,0.11057531559130172
853,0.46459435206958927
854,0.06805594095043287
855,0.09156516718016867
856,0.07168056845184129
857,0.5650204802405582
858,0.0031939744365016096
859,0.05925142127369978
860,0.05337320412139011
861,0.08009379359797895
862,0.0017303608665536051
863,0.04787535781256038
864,0.23958410558393592
865,0.07886359523735707
866,0.19859015696463075
867,0.3581398085905592
868,0.09169335065474049
869,0.025920959301915875
870,0.0038581262861694682
871,0.08205955040140317
872,0.05108143462184303
873,0.030539010108263417
874,0.1267788630670064
875,0.08042864988404196
876,0.07594394069477582
877,0.46410657716817655
878,0.6750474294284552
879,0.041976510708999465
880,0.06776084280589055
881,0.44254662159078983
882,0.11458442536117412
883,0.04643297565117269
884,0.2768452645787466
885,0.06084096618325598
886,0.07145913316150791
887,0.005306879997133488
888,0.006718410332069855
889,0.5012409729631429
890,0.04781393433778223
891,0.6279965586448067
892,0.28153822528980627
893,0.04640861576331594
894,0.03139406804628988
895,0.05446681330528699
896,0.0658254616110302
897,0.12766121298022073
898,0.01706047638881034
899,0.002997077320041571
900,0.2724893564581106
901,0.02103370257782303
902,0.010778933136175013
903,0.08495539868961106
904,0.5482960184067828
905,0.019260185670425173
906,0.007435631361530574
907,0.15230892883472064
908,0.04199280914723446
909,0.011403171762208503
910,0.5710074227452426
911,0.06201146501904228
912,0.42907287343134476
913,0.04549861443833746
914,0.6470015055622447
915,0.09006494455755522
916,0.08968600040211015
917,0.1830093403957157
918,0.014387188387131685
919,0.04069450993326495
920,0.08368854857535533
921,0.03444508732996678
922,0.4935410242465565
923,0.22691069834026545
924,0.771939957652494
925,0.3939873219099435
926,0.17696791877371867
927,0.022709972295993475
928,0.11811316623131354
929,0.0598222597331754
930,0.24379382421094956
931,0.4940666591851454
932,0.19969569553464978
933,0.42491394739425503
934,0.003504702006078927
935,0.015813226536997835
936,0.11780100983090837
937,0.1467952646029538
938,0.005210590594460186
939,0.2195307851477814
940,0.01686412028482282
941,0.005250357783809885
942,0.13751508945932625
943,0.7923349290050702
944,0.005098289120126904
945,0.0018225079475444645
946,0.05154171918679872
947,0.014157008086245634
948,0.01324699313751949
949,0.012423510158745382
950,0.0608399205239567
951,0.06561936545555963
952,0.14834806122302863
953,0.045946590975759705
954,0.4450380801349766
955,0.04675116132831479
956,0.2897810594463596
957,0.11921890563487086
958,0.04076907942815578
959,0.03818591319796709
960,0.09845744513338815
961,0.18479291189630143
962,0.1547342909259074
963,0.08224598455503881
964,0.01321518107987116
965,0.06347662218191587
966,0.19810264088025675
967,0.05270611392313291
968,0.07201254607133702
969,0.010295277142595358
970,0.06835639653985988
971,0.08082984597863012
972,0.05100088931335175
973,0.0919480780005115
974,0.010571290712793143
975,0.16644405991138758
976,0.06831732315216661
977,0.7597698564058132
978,0.11660073180014077
979,0.011737081400641192
980,0.014973228354007358
981,0.34063511254450096
982,0.2226130892059154
983,0.07946017879066962
984,0.52804978116714
985,0.691495200117703
986,0.050447683644520576
987,0.5328759372313931
988,0.04154538932523191
989,0.35526954991416987
990,0.005299933572256191
991,0.4930394837817535
992,0.010483332462537687
993,0.4250697403120739
994,0.3647744185331843
995,0.16584383943271142
996,0.6782794648258493
997,0.6350966988787334
998,0.6557751018361069
999,0.05724876179164589
1000,0.003967179334496222
1001,0.6904120326626396
1002,0.7481000807656263
1003,0.06782996265334082
1004,0.26714276280872024
1005,0.055226595521875296
1006,0.5074364311665365
1007,0.010749872136560236
1008,0.6954435269088103
1009,0.4247093809511507
1010,0.3119182087735619
1011,0.6986634016425798
1012,0.0849060369539302
1013,0.47429393743090015
1014,0.03880831795418118
1015,0.05961668372549957
1016,0.18128158855877616
1017,0.07352243824135607
1018,0.005768075686328964
1019,0.2688948214191286
1020,0.5765856268873116
1021,0.05692773099763343
1022,0.013422107618103798
1023,0.06293094082134859
1024,0.004755455037503072
1025,0.1827119223705622
1026,0.24546008589672735
1027,0.08565427908785189
1028,0.004236306755677246
1029,0.053118273175793325
1030,0.5053367766004135
1031,0.7038884867914592
1032,0.07815095029621302
1033,0.003798974444563426
1034,0.13751508945932625
1035,0.007781599736039221
1036,0.11494904823691554
1037,0.0586204455464928
1038,0.07824113438477229
1039,0.026263060587006372
1040,0.847745906919892
1041,0.07714178660489858
1042,0.25636792574267575
1043,0.15595485694915875
1044,0.041715607023587876
1045,0.03786233935938907
1046,0.32612656686971486
1047,0.14404384592469113
1048,0.009740211980137475
1049,0.03818591319796709
1050,0.006881032754880219
1051,0.09742971669101731
1052,0.7471421456425533
1053,0.686523372255805
1054,0.24392070002534247
1055,0.06408084835306177
1056,0.061779940337654826
1057,0.07700608666047119
1058,0.046562808500577334
1059,0.05449652474643059
1060,0.006473022356225084
1061,0.7477604639394287
1062,0.012886799374706145
1063,0.11024283986269094
1064,0.049239040227952655
1065,0.05461275972007882
1066,0.46436154080418823
1067,0.8484206290256056
1068,0.08800627451032214
1069,0.07293178973183558
1070,0.02207817983118343
1071,0.1069849264494696
1072,0.5300860931444383
1073,0.004747487820600745
1074,0.004423479021634601
1075,0.07114483322761168
1076,0.1353251735479194
1077,0.774966852783499
1078,0.5484332690444774
1079,0.03605939664136265
1080,0.07688765784288482
1081,0.34261242187939156
1082,0.013360935282956033
1083,0.05568405243970016
1084,0.5674187344107935
1085,0.05384217929637062
1086,0.014157048758128388
1087,0.07007086447698166
1088,0.042766768389095856
1089,0.16326165816626023
1090,0.6377288276630196
1091,0.33976927710504884
1092,0.7272815243674247
1093,0.060445057199686174
1094,0.39988919117036853
1095,0.05688609618849311
1096,0.04718584998792429
1097,0.11123741117116044
1098,0.24624175433812986
1099,0.033978459251525296
1100,0.8268805315087193
1101,0.08147821192635593
1102,0.03338564435512969
1103,0.465235709280418
1104,0.10132643916566865
1105,0.0692296247624028
1106,0.1455044386630706
1107,0.006822507947544466
1108,0.0035544360463892043
1109,0.03899797636586113
1110,0.17420789842483483
1111,0.4950267081005349
1112,0.08175589959691887
1113,0.06993962890239278
1114,0.1299043240077052
1115,0.012782175074666
1116,0.06648658050725953
1117,0.00042431297973334516
1118,0.0531164193809627
1119,0.14115336827252617
1120,0.0017303608665536051
1121,0.0044029017943250795
1122,0.10910982921697249
1123,0.5455452820199108
1124,0.03623763629775736
1125,0.3285079117866594
1126,0.06133428831668501
1127,0.07599131451334838
1128,0.06527634057696649
1129,0.08269311194167274
1130,0.6864097330198239
1131,0.8302630405827064
1132,0.05158895929798295
1133,0.3852784985346501
1134,0.0968071136762736
1135,0.4725408705790891
1136,0.05797765516016032
1137,0.017399010292508545
1138,0.7128695439212196
1139,0.013554482010021714
1140,0.00655253913211093
1141,0.04871368111301532
1142,0.05134697591038845
1143,0.055642378475761714
1144,0.3988266435140968
1145,0.057141071244883254
1146,0.05634205800762646
1147,0.19173653260105433
1148,0.5313961279529206
1149,0.0851645934310063
1150,0.39679849274671425
1151,0.48220336230265076
1152,0.04783881368452229
1153,0.5248040084164133
1154,0.2024474518144481
1155,0.0730916509430691
1156,0.07371467496622684
1157,0.013339292245759624
1158,0.0008869094030390025
1159,0.19069031412256
1160,0.05547868589635936
1161,0.02161812681032359
1162,0.09881354569677976
1163,0.007127136818211366
1164,0.5749395369682915
1165,0.08677004522564666
1166,0.00043063605410929054
1167,0.05304347614599315
1168,0.7413125460367538
1169,0.06680368271040821
1170,0.4092428710503588
1171,0.10673224614292058
1172,0.41462807651883243
1173,0.2117555545314212
1174,0.6954139012766819
1175,0.09403023389185929
1176,0.5419825500035444
1177,0.19777153433151587
1178,0.055828117728880765
1179,0.0017045189660875879
1180,0.05524359993892387
1181,0.055022547323918536
1182,0.05256429817884116
1183,0.7722307184048443
1184,0.009626165086530197
1185,0.23279505639967635
1186,0.6980129260128262
1187,0.010550275324845397
1188,0.08993744055939844
1189,0.030594064503739613
1190,0.060885815869633826
1191,0.004807581623176783
1192,0.06671800649327962
1193,0.09211028702930843
1194,0.0006161131494858055
1195,0.007990745051135981
1196,0.046817773568165945
1197,0.012886799374706145
1198,0.34893696461665596
1199,0.06843328506014462
1200,0.07824113438477229
1201,0.5745310382238118
1202,0.010749872136560236
1203,0.09898596094884708
1204,0.05849580271089563
1205,0.0007534460638172442
1206,0.2810201730552796
1207,0.06935764941276135
1208,0.013965333060129476
1209,0.06298543922693996
1210,0.07003323766424001
1211,0.3733463505347025
1212,0.12357645866792633
1213,0.07824113438477229
1214,0.22378491374375487
1215,0.007651661354707876
1216,0.011701722014462729
1217,0.5147155805221326
1218,0.1341430883771337
1219,0.00043063605410929054
1220,0.016563976402527898
1221,0.17709384128671107
1222,0.3936384339310289
1223,0.00400262572385435
1224,0.06856232385221399
1225,0.008549517987492617
1226,0.170660964009287
1227,0.04877623035206555
1228,0.04559104255710055
1229,0.38532570185498416
1230,0.017399010292508545
1231,0.05506895941006446
1232,0.2275636810705608
1233,0.4450771675473706
1234,0.011645327366483549
1235,0.5287558318309233
1236,0.4179409476807204
1237,0.23363719957411974
1238,0.21816641982794724
1239,0.015119461446430922
